"shelf","page","goodreadsUserId","goodreadsBookId","title","author","isbn","userRating","averageRating","dateRead","dateAdded","shelves","category","bookUrl","reviewUrl","review","description","published"
"read","3","21161465","18505794","The Heiresses","Sara Shepard","0062259539","3","3.49","Sat, 7 Jun 2014 00:00:00 +0000","Sat, 07 Jun 2014 15:05:47 -0700","","neutral","https://www.goodreads.com/book/show/18505794","https://www.goodreads.com/review/show/953792836?utm_medium=api&utm_source=rss","","You know the Saybrooks. Everyone does. Perhaps you’ve read a profile of them in People or have seen their pictures in the society pages of Vogue. Perhaps while walking along that choice block on Fifth Avenue, you’ve been tempted to enter the ornate limestone building with their family name etched into the pediment above the door.<br /><br />The only thing more flawless than a Saybrook’s diamond solitaire is the family behind the jewelry empire. Beauties, entrepreneurs, debutantes, and style mavens, they are the epitome of New York City’s high society. But being a Saybrook comes at a price—they are heirs not only to a dizzying fortune but also to a decades-old family curse.<br /><br />Tragedy strikes the prominent family yet again when thirty-four-year-old Poppy, the most exquisite Saybrook of them all, flings herself from the window of her TriBeCa office. Everyone is shocked that a woman who had it all would end her own life. Then her cousins receive an ominous threat: one heiress down, four to go.<br /><br />Was it suicide... or murder? In the aftermath of the tragedy, the remaining heiresses—Corinne, the perfectionist; Rowan, the workaholic; Aster, the hedonist; and Natasha, the enigma—wrestle with feelings of sadness, guilt, and, most of all, fear. Now they must uncover the truth about their family before they lose the only thing money can’t buy: their lives.<br /><br /><i>The Heiresses</i> is a whip-smart mystery that simmers with the wicked sense of humor and intrigue that made Sara Shepard’s number one <i>New York Times</i> bestselling <i>Pretty Little Liars</i> series a must-read, must-watch phenomenon.","2014"
"read","3","21161465","438492","The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket","0064407683","3","3.96","Sat, 31 May 2014 00:00:00 +0000","Sun, 29 Jun 2014 13:49:35 -0700","","neutral","https://www.goodreads.com/book/show/438492","https://www.goodreads.com/review/show/950120035?utm_medium=api&utm_source=rss","","Dear Reader,<br /><br />If you have not read anything about the Baudelaire orphans, then before you read even one more sentence, you should know this: Violet, Klaus, and Sunny are kindhearted and quick-witted; but their lives, I am sorry to say, are filled with bad luck and misery. All of the stories about these three children are unhappy and wretched, and this one may be the worst of them all. If you haven't got the stomach for a story that includes a hurricane, a signalling device, hungry leeches, cold cucumber soup, a horrible villain, and a doll named Pretty Penny, then this book will probably fill you with despair. I will continue to record these tragic tales, for that is what I do. You, however, should decide for yourself whether you can possibly endure this miserable story.<br /><br />With all due respect,<br /><br />Lemony Snicket","2000"
"read","3","21161465","15818362","Into the Darkest Corner","Elizabeth Haynes","0062197266","4","4.05","Mon, 26 May 2014 00:00:00 +0000","Wed, 12 Jun 2019 16:35:50 -0700","","enjoyed","https://www.goodreads.com/book/show/15818362","https://www.goodreads.com/review/show/942280611?utm_medium=api&utm_source=rss","","When young, pretty Catherine Bailey meets Lee Brightman, she can't believe her luck. Gorgeous, charismatic, and a bit mysterious, Lee seems almost too perfect to be true.<br /><br />But what begins as flattering attention and spontaneous, passionate sex transforms into raging jealousy, and Catherine soon discovers that Lee's dazzling blue eyes and blond good looks hide a dark, violent nature. Disturbed by his increasingly erratic, controlling behavior, she tries to break it off; turning to her friends for support, she's stunned to find they don't believe her. Increasingly isolated and driven into the darkest corner of her world, a desperate Catherine plans a meticulous escape.<br /><br />Four years later, Lee is behind bars and Catherine—now Cathy—is trying to build a new life in a new city. Though her body has healed, the trauma of the past still haunts her. Then Stuart Richardson, her attractive new neighbor, moves in. Encouraging her to confront her fears, he sparks unexpected hope and the possibility of love and a normal life.<br /><br />Until the day the phone rings . . .","2007"
"read","3","21161465","17571907","Bellman & Black","Diane Setterfield","147671195X","2","3.14","Sun, 18 May 2014 00:00:00 +0000","Tue, 30 Oct 2018 22:34:49 -0700","","notEnjoyed","https://www.goodreads.com/book/show/17571907","https://www.goodreads.com/review/show/934089986?utm_medium=api&utm_source=rss","","Caught up in a moment of boyhood competition, William Bellman recklessly aims his slingshot at a rook resting on a branch, killing the bird instantly. It is a small but cruel act, and is soon forgotten. By the time he is grown, with a wife and children of his own, William seems to have put the whole incident behind him. It was as if he never killed the thing at all. But rooks don’t forget…<br /><br />Years later, when a stranger mysteriously enters William’s life, his fortunes begin to turn—and the terrible and unforeseen consequences of his past indiscretion take root. In a desperate bid to save the only precious thing he has left, he enters into a rather strange bargain, with an even stranger partner. Together, they found a decidedly macabre business.<br /><br />And Bellman &amp; Black is born.","2013"
"read","3","21161465","1606783","Olycksfågeln (Patrik Hedström, #4)","Camilla Läckberg","9137129120","4","3.84","Fri, 9 May 2014 00:00:00 +0000","Fri, 09 May 2014 15:11:33 -0700","","enjoyed","https://www.goodreads.com/book/show/1606783","https://www.goodreads.com/review/show/932644927?utm_medium=api&utm_source=rss","","Patrik Hedström och hans kollegor på Tanumshede polisstation har haft en lugn vinter. Men när våren kommer börjar det hända saker. Den nyanställda polisen Hanna Kruse anländer, den omdiskuterade dokusåpan Fucking Tanum drar in i samhället och än en gång drabbas Fjällbacka av ond bråd död. <br /> Det som först ser ut som en vanlig bilolycka visar sig vara ett mord. Sedan Patrik upptäckt kopplingar till liknande fall runt om i Sverige inser han att gärningsmannen troligen har fler liv på sitt samvete. Kort därefter hittas en av dokusåpadeltagarna död i en soptunna. Har detta brutala mord något samband med seriemördaren som polisen jagar? <br /> Olycksfågeln är en spännande, engagerande och brännande aktuell kriminalroman där Patrik ställs inför sitt livs största utmaning. Han måste arbeta med två olika mordutredningar parallellt, samtidigt som hans och Ericas bröllop närmar sig med stormsteg.","2006"
"read","3","21161465","11387515","Wonder (Wonder, #1)","R.J. Palacio","0375869026","5","4.33","Wed, 23 Apr 2014 00:00:00 +0000","Wed, 23 Apr 2014 10:27:44 -0700","","enjoyed","https://www.goodreads.com/book/show/11387515","https://www.goodreads.com/review/show/915143223?utm_medium=api&utm_source=rss","","<i>I won’t describe what I look like. Whatever you’re thinking, it’s probably worse. </i><br /><br />August Pullman was born with a facial difference that, up until now, has prevented him from going to a mainstream school. Starting 5th grade at Beecher Prep, he wants nothing more than to be treated as an ordinary kid—but his new classmates can’t get past Auggie’s extraordinary face. <i>Wonder</i>, begins from Auggie’s point of view, but soon switches to include his classmates, his sister, her boyfriend, and others.","2012"
"read","3","21161465","15851928","Deadly (Pretty Little Liars, #14)","Sara Shepard","0062199765","4","4.05","Sun, 13 Apr 2014 00:00:00 +0000","Wed, 12 Jun 2019 16:34:50 -0700","","enjoyed","https://www.goodreads.com/book/show/15851928","https://www.goodreads.com/review/show/908748321?utm_medium=api&utm_source=rss","","#1 New York Times bestselling series<br /><br />The fourteenth book in the #1 New York Times bestselling series that inspired the hit ABC Family TV show Pretty Little Liars.<br /><br />High school seniors Aria, Emily, Hanna, and Spencer have all done horrible things—things that would put them behind bars if anyone ever found out. And their stalker ""A"" knows everything. So far A has kept their secrets, using them to torture the girls. But now A's changed the game. Suddenly the girls are hauled in for questioning, and all their worlds begin to unravel. If A's plan succeeds, Rosewood's pretty little liars will be locked away for good. . . .<br /><br />Full of unexpected twists and shocking revelations, Deadly is the fourteenth book in New York Times bestselling author Sara Shepard’s compelling Pretty Little Liars series. <br /><br /> ","2013"
"read","3","21161465","16065550","Crushed (Pretty Little Liars, #13)","Sara Shepard","0062199730","3","3.93","Sat, 12 Apr 2014 00:00:00 +0000","Sat, 12 Apr 2014 13:01:07 -0700","","neutral","https://www.goodreads.com/book/show/16065550","https://www.goodreads.com/review/show/905792995?utm_medium=api&utm_source=rss","","It's springtime in suburban Rosewood, which means iced soy lattes, fresh manicures in shimmering pastels - and prom. But while everyone else is flipping through the racks at Saks in search of the perfect prom dress, Hanna, Spencer, Emily, and Aria are on a different kind of hunt: They're looking for A. . . .<br /><br />Hanna puts her campaign for prom queen on the back burner to volunteer at a burn clinic, where one of A's victims is recovering. Emily digs into Ali's past at the mental hospital with some very crazy consequences. Spencer contacts a private eye to help her stalk her stalker. But when their sessions get a little <i>too</i> private, they may forget to keep their eyes on A. . . . And Aria's worried that A is even closer than she thought. When her dark secret from Iceland finally comes to light, she discovers that maybe, just maybe, the one person she's been trying to hide the truth from has known all along.<br /><br />The liars are finally taking the fight to A. But no matter what they do, A's always one step ahead, ready to crush the girls completely.","2013"
"read","3","21161465","9893358","Burned (Pretty Little Liars, #12)","Sara Shepard","0062081926","3","3.84","Sun, 6 Apr 2014 00:00:00 +0000","Sun, 06 Apr 2014 10:48:09 -0700","","neutral","https://www.goodreads.com/book/show/9893358","https://www.goodreads.com/review/show/886222267?utm_medium=api&utm_source=rss","","It's spring break, and the pretty little liars are trading in Rosewood for a cruise vacation. They want nothing more than to sail into the tropical sunset and leave their troubles behind for one blissful week. But where Emily, Aria, Spencer, and Hanna go, A goes, too. From scuba diving to tanning on the upper deck, A is there, soaking up all their new secrets.<br /><br />Emily is smooching a stowaway. Aria's treasure-hunting partner is a little too interested in her booty. Spencer's going overboard trying to land a new boy. And a blast--or rather, a crash--from Hanna's past could mean rough waters ahead for everyone.<br /><br />The liars better tighten their life jackets. A perfect storm is brewing, and if they aren't careful, A will bury them at sea. . . .","2012"
"read","3","21161465","10798418","Why We Broke Up","Daniel Handler","0316127256","2","3.49","Tue, 11 Mar 2014 00:00:00 +0000","Tue, 28 Aug 2018 00:05:14 -0700","","notEnjoyed","https://www.goodreads.com/book/show/10798418","https://www.goodreads.com/review/show/878175108?utm_medium=api&utm_source=rss","","I'm telling you why we broke up, Ed. I'm writing it in this letter, the whole truth of why it happened.<br /><br />Min Green and Ed Slaterton are breaking up, so Min is writing Ed a letter and giving him a box. Inside the box is why they broke up. Two bottle caps, a movie ticket, a folded note, a box of matches, a protractor, books, a toy truck, a pair of ugly earrings, a comb from a motel room, and every other item collected over the course of a giddy, intimate, heartbreaking relationship. Item after item is illustrated and accounted for, and then the box, like a girlfriend, will be dumped.","2011"
"read","3","21161465","18090150","Ripper","Isabel Allende","0062291408","3","3.30","Tue, 25 Mar 2014 00:00:00 +0000","Tue, 25 Mar 2014 20:38:01 -0700","","neutral","https://www.goodreads.com/book/show/18090150","https://www.goodreads.com/review/show/874268669?utm_medium=api&utm_source=rss","","<b>Isabel Allende-the New York Times bestselling author whose books, including Maya's Notebook, Island Beneath the Sea, and Zorro, have sold more than 57 million copies around the world-demonstrates her remarkable literary versatility with this atmospheric, fast-paced mystery involving a brilliant teenage sleuth who must unmask a serial killer in San Francisco</b><br /><br />The Jackson women, Indiana and Amanda, have always had each other. Yet, while their bond is strong, mother and daughter are as different as night and day. Indiana, a beautiful holistic healer, is a free-spirited bohemian. Long divorced from Amanda's father, she's reluctant to settle down with either of the men who want her-Alan, the wealthy scion of one of San Francisco's elite families, and Ryan, an enigmatic, scarred former Navy SEAL.<br /><br />While her mom looks for the good in people, Amanda is fascinated by the dark side of human nature, like her father, the SFPD's Deputy Chief of Homicide. Brilliant and introverted, the MIT-bound high school senior is a natural-born sleuth addicted to crime novels and Ripper, the online mystery game she plays with her beloved grandfather and friends around the world.<br /><br />When a string of strange murders occurs across the city, Amanda plunges into her own investigation, discovering, before the police do, that the deaths may be connected. But the case becomes all too personal when Indiana suddenly vanishes. Could her mother's disappearance be linked to the serial killer? Now, with her mother's life on the line, the young detective must solve the most complex mystery she's ever faced before it's too late.","2013"
"read","3","21161465","1457790","Stenhuggaren (Patrik Hedström, #3)","Camilla Läckberg","9137126385","4","3.90","Thu, 6 Mar 2014 00:00:00 +0000","Thu, 06 Mar 2014 19:53:19 -0800","","enjoyed","https://www.goodreads.com/book/show/1457790","https://www.goodreads.com/review/show/870177474?utm_medium=api&utm_source=rss","","När en av Fjällbackas hummerfiskare hittar en liten flicka drunknad, tror man först att hon dött av en olyckshändelse. Men obduktionen visar att hon har sötvatten med tvålrester i lungorna. Någon har alltså dränkt flickan inomhus, klätt på henne och kastat henne i havet. Men vem kan ha velat 7-åriga Sara så illa? Och varför?<br /><br />Patrik Hedström, vars sambo Erica nyss fött deras första barn, blir tillsammans med sina kolleger på Tanumshede polisstation återigen indragen i en komplicerad mordutredning. Bakom Fjällbackas idylliska fasad döljer sig en annan verklighet – med grannfejder, familjekonflikter och barnporrhärvor.<br /><br />Camilla Läckbergs tredje kriminalroman om Patrik Hedström och Erica Falck är lika oupphörligt spännande som Isprinsessan och Predikanten. Händelser i 1920-talets Fjällbacka vävs samman med nuet och det visar sig att gåtans lösning ligger i det förflutna.","2005"
"read","3","21161465","4667024","The Help","Kathryn Stockett","0399155341","4","4.47","Wed, 26 Feb 2014 00:00:00 +0000","Wed, 12 Jun 2019 16:36:20 -0700","","enjoyed","https://www.goodreads.com/book/show/4667024","https://www.goodreads.com/review/show/857110323?utm_medium=api&utm_source=rss","","Three ordinary women are about to take one extraordinary step.<br /><br />Twenty-two-year-old Skeeter has just returned home after graduating from Ole Miss. She may have a degree, but it is 1962, Mississippi, and her mother will not be happy till Skeeter has a ring on her finger. Skeeter would normally find solace with her beloved maid Constantine, the woman who raised her, but Constantine has disappeared and no one will tell Skeeter where she has gone.<br /><br />Aibileen is a black maid, a wise, regal woman raising her seventeenth white child. Something has shifted inside her after the loss of her own son, who died while his bosses looked the other way. She is devoted to the little girl she looks after, though she knows both their hearts may be broken.<br /><br />Minny, Aibileen's best friend, is short, fat, and perhaps the sassiest woman in Mississippi. She can cook like nobody's business, but she can't mind her tongue, so she's lost yet another job. Minny finally finds a position working for someone too new to town to know her reputation. But her new boss has secrets of her own.<br /><br />Seemingly as different from one another as can be, these women will nonetheless come together for a clandestine project that will put them all at risk. And why? Because they are suffocating within the lines that define their town and their times. And sometimes lines are made to be crossed.<br /><br />In pitch-perfect voices, Kathryn Stockett creates three extraordinary women whose determination to start a movement of their own forever changes a town, and the way women, mothers, daughters, caregivers, friends, view one another. A deeply moving novel filled with poignancy, humor, and hope, The Help is a timeless and universal story about the lines we abide by, and the ones we don't. <br /><br /><br /><i>Librarian's note: An alternate cover edition can be found <a href=""https://www.goodreads.com/book/show/44768927.here"" title=""here"" rel=""nofollow noopener"">here</a></i>","2009"
"read","3","21161465","9893355","Stunning (Pretty Little Liars, #11)","Sara Shepard","0062081896","3","3.88","Fri, 14 Feb 2014 00:00:00 +0000","Fri, 14 Feb 2014 20:36:33 -0800","","neutral","https://www.goodreads.com/book/show/9893355","https://www.goodreads.com/review/show/851397813?utm_medium=api&utm_source=rss","","Now a hit ABC Family TV show, Sara Shepard’s #1 New York Times bestselling Pretty Little Liars series continues with Stunning.<br /> <br />In the eleventh novel, A is still out there, lurking in the shadows and digging up the liars’ latest secrets...<br /> <br />Emily’s reconnecting with an old flame, one baby step at a time. But is she headed toward true love or another bundle of heartache? Spencer’s learning about the highs and lows of campus life on a trip to Princeton. Aria’s seeing a whole new side to Noel’s dad—and it could drive a wedge between her and Noel. And, for better or worse, Hanna’s getting in touch with her inner A.<br /> <br />Secret by secret, lie by lie, the girls get tangled in A’s dangerous web. Soon A will have enough ammunition to pull the trigger and end the pretty little liars, once and for all….","2012"
"read","3","21161465","3407877","The Forgotten Garden","Kate Morton","0330449605","5","4.14","Sun, 9 Feb 2014 00:00:00 +0000","Sun, 09 Feb 2014 18:22:54 -0800","","enjoyed","https://www.goodreads.com/book/show/3407877","https://www.goodreads.com/review/show/831384671?utm_medium=api&utm_source=rss","","A tiny girl is abandoned on a ship headed for Australia in 1913. Arriving alone with nothing but a small suitcase, she is taken in by the dockmaster and his wife and raised as their own. On her twenty-first birthday, they tell her the truth, and with her sense of self shattered and very little to go on, ""Nell"" sets out to trace her real identity. Her quest leads her to Blackhurst Manor on the Cornish coast and the secrets of the doomed Mountrachet family.","2008"
"read","3","21161465","22628","The Perks of Being a Wallflower","Stephen Chbosky","","2","4.25","Mon, 20 Jan 2014 00:00:00 +0000","Mon, 20 Jan 2014 16:10:12 -0800","","notEnjoyed","https://www.goodreads.com/book/show/22628","https://www.goodreads.com/review/show/829450143?utm_medium=api&utm_source=rss","","standing on the fringes of life...<br />offers a unique perspective. But there comes a time to see<br />what it looks like from the dance floor.<br /><br />This haunting novel about the dilemma of passivity vs. passion marks the stunning debut of a provocative new voice in contemporary fiction: The Perks of Being A WALLFLOWER<br /><br />This is the story of what it's like to grow up in high school. More intimate than a diary, Charlie's letters are singular and unique, hilarious and devastating. We may not know where he lives. We may not know to whom he is writing. All we know is the world he shares. Caught between trying to live his life and trying to run from it puts him on a strange course through uncharted territory. The world of first dates and mixed tapes, family dramas and new friends. The world of sex, drugs, and The Rocky Horror Picture Show, when all one requires is that the perfect song on that perfect drive to feel infinite.<br /><br />Through Charlie, Stephen Chbosky has created a deeply affecting coming-of-age story, a powerful novel that will spirit you back to those wild and poignant roller coaster days known as growing up.<br /><br />(back cover)","1999"
"read","3","21161465","39999","The Boy in the Striped Pajamas","John Boyne","0385751079","4","4.17","Sat, 18 Jan 2014 00:00:00 +0000","Sat, 18 Jan 2014 13:34:57 -0800","","enjoyed","https://www.goodreads.com/book/show/39999","https://www.goodreads.com/review/show/824766177?utm_medium=api&utm_source=rss","","If you start to read this book, you will go on a journey with a nine-year-old boy named Bruno. (Though this isn't a book for nine-year-olds.) And sooner or later you will arrive with Bruno at a fence.<br /><br />Fences like this exist all over the world. We hope you never have to encounter one.","2006"
"read","3","21161465","9606002","The Preacher (Patrik Hedström, #2)","Camilla Läckberg","1605981737","4","3.83","Wed, 15 Jan 2014 00:00:00 +0000","Wed, 15 Jan 2014 16:55:43 -0800","","enjoyed","https://www.goodreads.com/book/show/9606002","https://www.goodreads.com/review/show/815095876?utm_medium=api&utm_source=rss","","<b>Hot on the heels of her phenomenal American debut, <i>The Ice Princess</i>, Camilla Läckberg brings readers back to the quiet, isolated fishing village in Sweden where dangerous secrets lie just beneath the community’s tranquil surface.</b><br /><br />During an unusually hot July, detective Patrik Hedstrom and Erica Falck are enjoying a rare week at home together, nervous and excited about the imminent birth of their first baby. Across town, however, a six-year-old boy makes a gruesome discovery that will ravage their little tourist community and catapult Patrik into the center of a terrifying murder case.<br /><br />The boy has stumbled upon the brutally murdered body of a young woman, and Patrik is immediately called to lead the investigation. Things get even worse when his team uncovers, buried beneath the victim, the skeletons of two campers whose disappearance had baffled police for decades. The three victims’ injuries seem to be the work of the same killer, but that is impossible: the main suspect in the original kidnappings committed suicide twenty-four years ago. <br /><br />When yet another young girl disappears and panic begins to spread, Patrik leads a desperate manhunt to track down a ruthless serial killer before he strikes again.","2004"
"read","3","21161465","10429037","Ruthless (Pretty Little Liars, #10)","Sara Shepard","0062081861","4","3.86","Sat, 4 Jan 2014 00:00:00 +0000","Sat, 04 Jan 2014 11:59:58 -0800","","enjoyed","https://www.goodreads.com/book/show/10429037","https://www.goodreads.com/review/show/806278842?utm_medium=api&utm_source=rss","","For years scandal has rocked Rosewood, Pennsylvania - and high school seniors Aria, Emily, Hanna, and Spencer have always been at the center of the drama. They've lost friends, been targeted by a ruthless stalker named A, and narrowly escaped death. And it's not over yet.<br /><br />Aria's love life is on the fritz. Emily's exploring her wild side. Hanna's kissing the enemy. And someone from Spencer's past - someone she never thought she'd see again - is back to haunt her.<br /><br />But none of that compares to what happened last spring break. It's their darkest secret yet, and guess who found out? Now A is determined to make them pay for their crime, and the only thing scarier than A is the fear that maybe, just maybe, they deserve what's coming to them.","2011"
"read","3","21161465","16299","And Then There Were None","Agatha Christie","0312330871","5","4.27","Thu, 26 Dec 2013 00:00:00 +0000","Thu, 26 Dec 2013 08:01:18 -0800","","enjoyed","https://www.goodreads.com/book/show/16299","https://www.goodreads.com/review/show/800284521?utm_medium=api&utm_source=rss","","First, there were ten—a curious assortment of strangers summoned as weekend guests to a little private island off the coast of Devon. Their host, an eccentric millionaire unknown to all of them, is nowhere to be found. All that the guests have in common, we find out, is a wicked past they're unwilling to reveal—and a secret that will seal their fate. For each has been marked for murder. A famous nursery rhyme is framed and hung in every room of the mansion:<br /><br />""Ten little boys went out to dine; One choked his little self and then there were nine. Nine little boys sat up very late; One overslept himself and then there were eight. Eight little boys traveling in Devon; One said he'd stay there then there were seven. Seven little boys chopping up sticks; One chopped himself in half and then there were six. Six little boys playing with a hive; A bumblebee stung one and then there were five. Five little boys going in for law; One got in Chancery and then there were four. Four little boys going out to sea; A red herring swallowed one and then there were three. Three little boys walking in the zoo; A big bear hugged one and then there were two. Two little boys sitting in the sun; One got frizzled up and then there was one. One little boy left all alone; He went out and hanged himself and then there were none.""<br /><br />When they realize that murders are occurring as described in the rhyme, terror mounts. One by one they fall prey. Who has choreographed this dastardly scheme? And who will be left to tell the tale? Only the dead are above suspicion.","1939"
"read","3","21161465","6148028","Catching Fire (The Hunger Games, #2)","Suzanne Collins","0439023491","3","4.36","Sun, 1 Jan 2012 00:00:00 +0000","Tue, 28 Aug 2018 00:13:37 -0700","","neutral","https://www.goodreads.com/book/show/6148028","https://www.goodreads.com/review/show/798207387?utm_medium=api&utm_source=rss","","<b>Sparks are igniting.<br />Flames are spreading.<br />And the Capitol wants revenge.</b><br /> <br />Against all odds, Katniss Everdeen has won the Hunger Games. She and fellow District 12 tribute Peeta Mellark are miraculously still alive. Katniss should be relieved, happy even. After all, she has returned to her family and her longtime friend, Gale. Yet nothing is the way Katniss wishes it to be. Gale holds her at an icy distance. Peeta has turned his back on her completely. And there are whispers of a rebellion against the Capitol—a rebellion that Katniss and Peeta may have helped create. <br /><br />Much to her shock, Katniss has fueled an unrest that she's afraid she cannot stop. And what scares her even more is that she's not entirely convinced she should try. As time draws near for Katniss and Peeta to visit the districts on the Capitol's cruel Victory Tour, the stakes are higher than ever. If they can't prove, without a shadow of a doubt, that they are lost in their love for each other, the consequences will be horrifying.<br /><br />In <i>Catching Fire</i>, the second novel of the Hunger Games trilogy, Suzanne Collins continues the story of Katniss Everdeen, testing her more than ever before . . . and surprising readers at every turn.","2009"
"read","3","21161465","2767052","The Hunger Games (The Hunger Games, #1)","Suzanne Collins","0439023483","4","4.35","Sun, 1 Jan 2012 00:00:00 +0000","Sat, 06 Jun 2020 23:27:00 -0700","","enjoyed","https://www.goodreads.com/book/show/2767052","https://www.goodreads.com/review/show/798207146?utm_medium=api&utm_source=rss","","Winning means fame and fortune. Losing means certain death. The Hunger Games have begun. . . .<br /><br />In the ruins of a place once known as North America lies the nation of Panem, a shining Capitol surrounded by twelve outlying districts. The Capitol is harsh and cruel and keeps the districts in line by forcing them all to send one boy and one girl between the ages of twelve and eighteen to participate in the annual Hunger Games, a fight to the death on live TV.<br /><br />Sixteen-year-old Katniss Everdeen regards it as a death sentence when she steps forward to take her sister's place in the Games. But Katniss has been close to dead before-and survival, for her, is second nature. Without really meaning to, she becomes a contender. But if she is to win, she will have to start making choices that weigh survival against humanity and life against love.","2008"
"read","3","21161465","17393021","Hereafter (Shadowlands, #2)","Kate Brian","1423164849","4","3.91","Mon, 23 Dec 2013 00:00:00 +0000","Mon, 23 Dec 2013 13:11:08 -0800","","enjoyed","https://www.goodreads.com/book/show/17393021","https://www.goodreads.com/review/show/794643698?utm_medium=api&utm_source=rss","","Rory Miller thought her life was over when a serial killer set his sights on her and forced her into witness protection. But a fresh start on Juniper Landing Island was exactly what she and her family needed. For the first time in years she and her sister hang out at the beach, gossip about boys, and party together. She's also made friends with a local clique--including a magnetic and mysterious boy named Tristan. <br />But Rory's world is about to change again. Picturesque Juniper Landing isn't what it seems. The truth about the swirling fog that rolls in each morning, the bridge that leads to nowhere, and those beautiful locals who seem to watch Rory's every move is more terrifying than being hunted by Steven Nell. And all Rory ever wanted was the truth. Even if it means learning that she can never go home again. From the best-selling author of the Private and Privilege series comes the second novel in a heart-stopping trilogy about a girl who must pick up the pieces after the only life she's ever known ends.","2013"
"read","3","21161465","9893331","Twisted (Pretty Little Liars, #9)","Sara Shepard","0062081012","4","3.99","Thu, 12 Dec 2013 00:00:00 +0000","Thu, 12 Dec 2013 20:13:23 -0800","","enjoyed","https://www.goodreads.com/book/show/9893331","https://www.goodreads.com/review/show/786842463?utm_medium=api&utm_source=rss","","It’s been a year since the torturous notes from A stopped and the mystery of Alison DiLaurentis’s disappearance was finally put to rest. Now seniors in high school, Aria, Spencer, Hanna, and Emily are older, but they’re not any wiser. The pretty little liars have more secrets than ever - twisted secrets that could destroy the perfect lives they’ve worked so hard to rebuild.<br /><br />Aria’s jealous of her boyfriend’s new exchange student. Spencer’s getting a little too cozy with her soon-to-be-stepbrother. Hanna’s one scandalous photo away from ruining her dad’s Senate campaign. And Emily will do anything to get a swim scholarship.<br /><br />Worst of all: Last spring break in Jamaica, they did something unforgivable. The girls are desperate to forget that fateful night, but they should know better than anyone that all secrets wash ashore . . . eventually.","2011"
"read","3","21161465","6431249","Panic Attack","Jason Starr","0312387067","4","3.30","Sat, 7 Dec 2013 00:00:00 +0000","Tue, 10 Dec 2013 20:34:51 -0800","","enjoyed","https://www.goodreads.com/book/show/6431249","https://www.goodreads.com/review/show/774930116?utm_medium=api&utm_source=rss","","An intruder, a desperate struggle, a family under This is Jason Starr's most provocative and suspenseful novel to date. Dr. Adam Bloom has the perfect life. He's financially secure and lives in a luxurious house with his wife, Dana, and their twenty-two-year-old daughter, Marissa, a recent college graduate. Late one night, his daughter wakes him up and says, ""Somebody's downstairs."" Adam uses his gun to kill one of the unarmed intruders, but the other escapes. From that moment on, everyone's life in the Bloom household will never be the same. Adam doesn't feel safe, not with the other intruder out there somewhere, knowing where he lives. Dana suggests moving, but Adam has lived in the house all his life and he doesn't want to run away. As the family recovers from the break-in and the Blooms' already rocky relationship rapidly falls apart, Marissa meets a young, talented artist named Xan. Adam feels that something's not quite right with Xan, but his daughter ignores his warnings and falls deeply in love with him. When suspicious things start happening to the Blooms all over again, Adam realizes that his first instinct about Xan was probably dead on. With Panic Attack , Jason Starr is at his best, crafting a harrowing page-turner that will blow readers away.","2009"
"read","3","21161465","67931","The Analyst","John Katzenbach","0552150215","4","4.16","Mon, 5 Nov 2012 00:00:00 +0000","Tue, 26 Nov 2013 19:53:18 -0800","","enjoyed","https://www.goodreads.com/book/show/67931","https://www.goodreads.com/review/show/774928202?utm_medium=api&utm_source=rss","","'Happy fifty-third birthday, Doctor. Welcome to the first day of your death. You ruined my life. And now I fully intend to ruin yours.<br /><br />'You have exactly one fortnight, starting tomorrow morning at 6 a.m., to discover who I am. When you succeed you must purchase one of those tiny ads at the bottom of the New York Times front page, and print my name there.<br /><br />'If you do not succeed, then ... you will take note that the second sheet of this letter contains the names of fifty-two of your relatives. If you are unable to purchase the ad as described, then you will have this choice: kill yourself immediately or I will destroy one of these innocent people.'<br /><br />Until the moment he opens the letter, New York psychologist Dr Frederick Starks has led a quiet and, so he believes, blameless life. He has no idea why he's being judged by this unknown tormentor a former patient - who then lethally begins to demonstrate the potential of his, or her, threats. As the layers of Starks's carefully constructed life are stripped from him, he quickly finds himself a powerless pawn in a psychopath's devious game of vengeance.","2002"
"read","3","21161465","14813667","Ali's Pretty Little Lies (Pretty Little Liars, #0.5)","Sara Shepard","006223336X","3","4.10","Tue, 26 Nov 2013 00:00:00 +0000","Tue, 26 Nov 2013 19:10:42 -0800","","neutral","https://www.goodreads.com/book/show/14813667","https://www.goodreads.com/review/show/767755843?utm_medium=api&utm_source=rss","","Before there was A, there was Alison DiLaurentis. Boys wanted to date her, girls wanted to be her, and somebody wanted her dead...<br /><br />It's the end of seventh grade, and Alison DiLaurentis and her friends are <i>the</i> girls of Rosewood Day. Ali runs her clique with an iron fist, and she's got enough dirt on Hanna, Emily, Aria, and Spencer to keep them in line. But Ali's hiding a dark secret of her own, something so huge it would destroy everything if it ever got out. She's desperate to keep the perfect life she's worked so hard to build, but in Rosewood deadly secrets have deadly consequences...<br /><br />Set in the weeks leading up to Ali's murder, this special Pretty Little Liars tale is told by the prettiest little liar of all: Ali herself. For the first time ever, we see how the mystery began... and how Alison DiLaurentis's life ended.","2013"
